,prediction
4144,3.84821594671488
4145,3.5781627582473035
4146,4.100204650967117
4147,4.13255923460514
4148,4.2918275426678445
4149,4.2918275426678445
4150,3.817079179962617
4151,3.817079179962617
4152,4.13255923460514
4153,4.0189771199650135
4154,4.2918275426678445
4155,4.027452130170718
4156,4.305292435691078
4157,4.100204650967117
4158,3.750670920360028
4159,4.392307834770435
4160,4.0189771199650135
4161,3.817079179962617
4162,3.84821594671488
4163,4.0189771199650135
4164,3.84821594671488
4165,4.027452130170718
4166,4.13255923460514
4167,4.100204650967117
4168,4.027452130170718
4169,3.817079179962617
4170,3.5781627582473035
4171,4.100204650967117
4172,3.84821594671488
4173,3.5781627582473035
4174,4.2918275426678445
4175,3.817079179962617
4176,4.392307834770435
4177,4.2918275426678445
4178,4.027452130170718
4179,4.100204650967117
4180,3.84821594671488
4181,3.817079179962617
4182,4.2918275426678445
4183,4.0189771199650135
4184,3.5781627582473035
4185,3.750670920360028
4186,4.2918275426678445
4187,4.0189771199650135
4188,4.0189771199650135
4189,4.0189771199650135
4190,3.84821594671488
4191,4.0189771199650135
4192,4.2918275426678445
4193,3.817079179962617
4194,4.2918275426678445
4195,4.2918275426678445
4196,4.392307834770435
4197,4.0189771199650135
4198,3.750670920360028
4199,3.84821594671488
4200,3.84821594671488
4201,4.2918275426678445
4202,4.100204650967117
4203,4.0189771199650135
4204,4.100204650967117
4205,4.100204650967117
4206,4.100204650967117
4207,3.84821594671488
4208,4.2918275426678445
4209,4.0189771199650135
4210,3.84821594671488
4211,4.2918275426678445
4212,4.305292435691078
4213,3.5781627582473035
4214,4.100204650967117
4215,4.100204650967117
4216,3.84821594671488
4217,3.5781627582473035
4218,4.2918275426678445
4219,3.5781627582473035
4220,4.305292435691078
4221,3.817079179962617
4222,4.2918275426678445
4223,4.2918275426678445
4224,3.817079179962617
4225,3.9382062268016624
4226,3.817079179962617
4227,3.84821594671488
4228,3.5781627582473035
4229,3.5781627582473035
4230,4.100204650967117
4231,3.84821594671488
4232,4.027452130170718
4233,4.027452130170718
4234,3.817079179962617
4235,4.027452130170718
4236,3.9382062268016624
4237,4.392307834770435
4238,3.817079179962617
4239,4.100204650967117
4240,3.817079179962617
4241,4.100204650967117
4242,3.750670920360028
4243,4.13255923460514
4244,3.750670920360028
4245,3.84821594671488
4246,3.9382062268016624
4247,4.027452130170718
4248,4.0189771199650135
4249,4.100204650967117
4250,4.13255923460514
4251,4.027452130170718
4252,3.750670920360028
4253,4.13255923460514
4254,4.392307834770435
4255,4.0189771199650135
4256,3.9382062268016624
4257,4.2918275426678445
4258,4.100204650967117
4259,3.9382062268016624
4260,3.817079179962617
4261,4.13255923460514
4262,3.9382062268016624
4263,4.305292435691078
4264,4.027452130170718
4265,4.0189771199650135
4266,3.817079179962617
4267,4.2918275426678445
4268,4.392307834770435
4269,4.100204650967117
4270,3.9382062268016624
4271,4.2918275426678445
4272,3.750670920360028
4273,4.100204650967117
4274,4.13255923460514
4275,4.100204650967117
4276,4.13255923460514
4277,3.817079179962617
4278,4.0189771199650135
4279,3.817079179962617
4280,4.100204650967117
4281,4.100204650967117
4282,4.027452130170718
4283,4.100204650967117
4284,4.027452130170718
4285,4.2918275426678445
4286,4.027452130170718
4287,3.9382062268016624
4288,3.750670920360028
4289,4.027452130170718
4290,4.0189771199650135
4291,3.817079179962617
4292,3.817079179962617
4293,3.750670920360028
4294,3.817079179962617
4295,3.84821594671488
4296,3.750670920360028
4297,3.9382062268016624
4298,4.0189771199650135
4299,3.9382062268016624
4300,4.392307834770435
4301,4.0189771199650135
4302,4.100204650967117
4303,3.817079179962617
4304,4.100204650967117
4305,4.100204650967117
4306,4.13255923460514
4307,4.0189771199650135
4308,3.5781627582473035
4309,4.392307834770435
4310,3.750670920360028
4311,4.305292435691078
4312,3.9382062268016624
4313,4.100204650967117
4314,4.305292435691078
4315,4.13255923460514
4316,3.817079179962617
4317,4.13255923460514
4318,4.13255923460514
4319,4.027452130170718
4320,3.84821594671488
4321,4.100204650967117
4322,4.13255923460514
4323,4.392307834770435
4324,4.100204650967117
4325,4.100204650967117
4326,4.392307834770435
4327,4.0189771199650135
4328,3.817079179962617
4329,4.13255923460514
4330,3.84821594671488
4331,3.817079179962617
4332,4.13255923460514
4333,3.9382062268016624
4334,4.392307834770435
4335,3.84821594671488
4336,4.2918275426678445
4337,3.750670920360028
4338,4.100204650967117
4339,4.392307834770435
4340,4.305292435691078
4341,4.0189771199650135
4342,3.84821594671488
4343,4.100204650967117
4344,3.750670920360028
4345,3.750670920360028
4346,4.027452130170718
4347,3.750670920360028
4348,3.84821594671488
4349,4.100204650967117
4350,4.100204650967117
4351,3.817079179962617
4352,4.100204650967117
4353,3.9382062268016624
4354,3.817079179962617
4355,4.305292435691078
4356,4.2918275426678445
4357,3.5781627582473035
4358,4.13255923460514
4359,4.2918275426678445
4360,3.817079179962617
4361,4.13255923460514
4362,3.817079179962617
4363,4.2918275426678445
4364,3.750670920360028
4365,4.305292435691078
4366,3.84821594671488
4367,4.0189771199650135
4368,3.817079179962617
4369,4.027452130170718
4370,4.13255923460514
4371,4.392307834770435
4372,4.2918275426678445
4373,4.100204650967117
4374,4.392307834770435
4375,4.13255923460514
4376,4.100204650967117
4377,3.84821594671488
4378,3.817079179962617
4379,4.100204650967117
4380,4.392307834770435
4381,3.84821594671488
4382,3.817079179962617
4383,4.100204650967117
4384,4.0189771199650135
4385,4.100204650967117
4386,4.100204650967117
4387,3.5781627582473035
4388,4.0189771199650135
4389,4.027452130170718
4390,4.027452130170718
4391,4.100204650967117
4392,4.0189771199650135
4393,4.392307834770435
4394,3.817079179962617
4395,4.13255923460514
4396,4.0189771199650135
4397,3.9382062268016624
4398,3.5781627582473035
4399,3.84821594671488
4400,4.027452130170718
4401,4.305292435691078
4402,3.9382062268016624
4403,3.750670920360028
4404,3.817079179962617
4405,4.100204650967117
4406,4.100204650967117
4407,4.100204650967117
4408,4.0189771199650135
4409,4.0189771199650135
4410,4.0189771199650135
4411,4.027452130170718
4412,4.392307834770435
4413,4.0189771199650135
4414,4.0189771199650135
4415,4.0189771199650135
4416,4.0189771199650135
4417,4.0189771199650135
4418,4.027452130170718
4419,4.392307834770435
4420,3.9382062268016624
4421,4.2918275426678445
4422,4.13255923460514
4423,3.84821594671488
4424,4.13255923460514
4425,3.750670920360028
4426,3.84821594671488
4427,4.027452130170718
4428,4.2918275426678445
4429,3.84821594671488
4430,4.027452130170718
4431,3.750670920360028
4432,4.2918275426678445
4433,3.5781627582473035
4434,4.13255923460514
4435,4.392307834770435
4436,3.817079179962617
4437,4.305292435691078
4438,3.750670920360028
4439,4.305292435691078
4440,3.817079179962617
4441,4.392307834770435
4442,3.817079179962617
4443,3.750670920360028
4444,3.750670920360028
4445,4.305292435691078
4446,3.817079179962617
4447,3.817079179962617
4448,3.817079179962617
4449,4.305292435691078
4450,4.13255923460514
4451,3.9382062268016624
4452,3.84821594671488
4453,4.13255923460514
4454,4.13255923460514
4455,3.817079179962617
4456,4.13255923460514
4457,4.13255923460514
4458,3.817079179962617
4459,4.305292435691078
4460,4.100204650967117
4461,4.027452130170718
4462,4.392307834770435
4463,3.817079179962617
4464,3.84821594671488
4465,3.84821594671488
4466,3.817079179962617
4467,3.9382062268016624
4468,4.100204650967117
4469,3.817079179962617
4470,3.817079179962617
4471,4.392307834770435
4472,4.305292435691078
4473,4.027452130170718
4474,3.84821594671488
4475,3.9382062268016624
4476,4.392307834770435
4477,3.9382062268016624
4478,3.9382062268016624
4479,3.84821594671488
4480,3.750670920360028
4481,4.305292435691078
4482,4.100204650967117
4483,4.13255923460514
4484,4.13255923460514
4485,3.84821594671488
4486,4.0189771199650135
4487,3.84821594671488
4488,4.392307834770435
4489,4.100204650967117
4490,3.817079179962617
4491,4.305292435691078
4492,3.817079179962617
4493,4.305292435691078
4494,3.817079179962617
4495,4.2918275426678445
4496,3.817079179962617
4497,3.817079179962617
4498,3.5781627582473035
4499,4.392307834770435
4500,4.100204650967117
4501,3.84821594671488
4502,3.817079179962617
4503,4.100204650967117
4504,3.84821594671488
4505,3.817079179962617
4506,3.84821594671488
4507,3.817079179962617
4508,4.0189771199650135
4509,4.13255923460514
4510,4.027452130170718
4511,4.13255923460514
4512,4.13255923460514
4513,4.13255923460514
4514,3.5781627582473035
4515,3.9382062268016624
4516,3.84821594671488
4517,4.392307834770435
4518,3.817079179962617
4519,4.13255923460514
4520,4.100204650967117
4521,3.9382062268016624
4522,4.100204650967117
4523,4.2918275426678445
4524,3.9382062268016624
4525,4.0189771199650135
4526,4.13255923460514
4527,4.2918275426678445
4528,3.5781627582473035
4529,3.817079179962617
4530,3.750670920360028
4531,3.817079179962617
4532,4.100204650967117
4533,4.027452130170718
4534,3.750670920360028
4535,3.817079179962617
4536,4.305292435691078
4537,3.84821594671488
4538,4.13255923460514
4539,4.305292435691078
4540,3.9382062268016624
4541,4.100204650967117
4542,4.027452130170718
4543,4.027452130170718
4544,4.392307834770435
4545,3.84821594671488
4546,4.13255923460514
4547,3.9382062268016624
4548,4.0189771199650135
4549,3.5781627582473035
4550,4.100204650967117
4551,4.027452130170718
4552,4.13255923460514
4553,3.84821594671488
4554,4.392307834770435
4555,3.84821594671488
4556,4.13255923460514
4557,3.9382062268016624
4558,3.9382062268016624
4559,4.027452130170718
4560,4.305292435691078
4561,3.817079179962617
4562,4.100204650967117
4563,3.817079179962617
4564,3.817079179962617
4565,3.817079179962617
4566,4.0189771199650135
4567,4.305292435691078
4568,3.817079179962617
4569,4.100204650967117
4570,4.2918275426678445
4571,3.5781627582473035
4572,3.84821594671488
4573,4.305292435691078
4574,4.100204650967117
4575,4.100204650967117
4576,4.0189771199650135
4577,4.13255923460514
4578,3.9382062268016624
4579,4.100204650967117
4580,3.750670920360028
4581,3.9382062268016624
4582,4.305292435691078
4583,3.817079179962617
4584,4.392307834770435
4585,4.392307834770435
4586,3.817079179962617
4587,4.2918275426678445
4588,4.13255923460514
4589,4.0189771199650135
4590,3.750670920360028
4591,3.84821594671488
4592,3.750670920360028
4593,4.100204650967117
4594,4.0189771199650135
4595,3.84821594671488
4596,3.84821594671488
4597,4.2918275426678445
4598,4.0189771199650135
4599,4.392307834770435
4600,4.027452130170718
4601,3.5781627582473035
4602,3.5781627582473035
4603,4.027452130170718
4604,4.027452130170718
4605,3.750670920360028
4606,4.027452130170718
4607,4.13255923460514
4608,3.9382062268016624
4609,3.817079179962617
4610,3.9382062268016624
4611,4.100204650967117
4612,4.100204650967117
4613,3.750670920360028
4614,4.392307834770435
4615,4.0189771199650135
4616,4.2918275426678445
4617,4.2918275426678445
4618,4.2918275426678445
4619,4.2918275426678445
4620,3.84821594671488
4621,4.100204650967117
4622,4.0189771199650135
4623,3.817079179962617
4624,4.027452130170718
4625,3.84821594671488
4626,4.0189771199650135
4627,3.817079179962617
4628,4.13255923460514
4629,4.0189771199650135
4630,4.100204650967117
4631,4.100204650967117
4632,4.13255923460514
4633,4.392307834770435
4634,4.2918275426678445
4635,4.13255923460514
4636,4.2918275426678445
4637,3.750670920360028
4638,4.305292435691078
4639,3.9382062268016624
4640,4.100204650967117
4641,4.0189771199650135
4642,4.305292435691078
4643,4.027452130170718
4644,4.100204650967117
4645,4.13255923460514
4646,4.100204650967117
4647,4.392307834770435
4648,3.84821594671488
4649,4.0189771199650135
4650,3.9382062268016624
4651,4.027452130170718
4652,3.84821594671488
4653,3.817079179962617
4654,3.817079179962617
4655,3.5781627582473035
4656,3.84821594671488
4657,3.9382062268016624
4658,4.305292435691078
4659,3.817079179962617
4660,4.13255923460514
4661,3.750670920360028
4662,4.100204650967117
4663,4.0189771199650135
4664,3.84821594671488
4665,4.392307834770435
4666,3.9382062268016624
4667,4.13255923460514
4668,4.0189771199650135
4669,4.0189771199650135
4670,4.0189771199650135
4671,4.0189771199650135
4672,4.392307834770435
4673,4.13255923460514
4674,4.100204650967117
4675,4.13255923460514
4676,3.9382062268016624
4677,3.9382062268016624
4678,3.9382062268016624
4679,3.84821594671488
4680,3.84821594671488
4681,4.2918275426678445
4682,3.817079179962617
4683,3.5781627582473035
4684,3.84821594671488
4685,3.84821594671488
4686,4.13255923460514
4687,3.817079179962617
4688,3.84821594671488
4689,4.100204650967117
4690,3.817079179962617
4691,3.750670920360028
4692,4.13255923460514
4693,4.305292435691078
4694,3.84821594671488
4695,4.305292435691078
4696,3.9382062268016624
4697,4.2918275426678445
4698,3.817079179962617
4699,3.84821594671488
4700,3.817079179962617
4701,4.100204650967117
4702,3.817079179962617
4703,4.0189771199650135
4704,4.027452130170718
4705,3.84821594671488
4706,4.392307834770435
4707,4.392307834770435
4708,4.13255923460514
4709,4.305292435691078
4710,4.2918275426678445
4711,4.392307834770435
4712,3.817079179962617
4713,3.84821594671488
4714,4.392307834770435
4715,3.84821594671488
4716,3.84821594671488
4717,3.84821594671488
4718,4.392307834770435
4719,4.100204650967117
4720,4.2918275426678445
4721,3.817079179962617
4722,3.5781627582473035
4723,4.2918275426678445
4724,3.9382062268016624
4725,3.817079179962617
4726,3.84821594671488
4727,4.0189771199650135
4728,3.750670920360028
4729,3.9382062268016624
4730,3.750670920360028
4731,3.9382062268016624
4732,4.392307834770435
4733,4.392307834770435
4734,3.817079179962617
4735,3.84821594671488
4736,3.817079179962617
4737,4.305292435691078
4738,3.817079179962617
4739,4.2918275426678445
4740,4.0189771199650135
4741,4.100204650967117
4742,3.817079179962617
4743,3.9382062268016624
4744,3.817079179962617
4745,4.0189771199650135
4746,4.13255923460514
4747,4.027452130170718
4748,3.817079179962617
4749,3.9382062268016624
4750,4.0189771199650135
4751,3.5781627582473035
4752,4.0189771199650135
4753,3.84821594671488
4754,4.13255923460514
4755,3.817079179962617
4756,3.9382062268016624
4757,3.817079179962617
4758,4.027452130170718
4759,4.0189771199650135
4760,3.9382062268016624
4761,4.0189771199650135
4762,4.100204650967117
4763,3.750670920360028
4764,4.0189771199650135
4765,3.817079179962617
4766,4.305292435691078
4767,4.13255923460514
4768,4.2918275426678445
4769,3.5781627582473035
4770,3.750670920360028
4771,3.817079179962617
4772,3.84821594671488
4773,4.0189771199650135
4774,4.392307834770435
4775,4.305292435691078
4776,4.100204650967117
4777,4.2918275426678445
4778,3.817079179962617
4779,3.84821594671488
4780,3.817079179962617
4781,4.100204650967117
4782,4.13255923460514
4783,4.2918275426678445
4784,3.750670920360028
4785,3.817079179962617
4786,3.750670920360028
4787,3.750670920360028
4788,3.84821594671488
4789,4.100204650967117
4790,4.100204650967117
4791,3.817079179962617
4792,3.817079179962617
4793,3.817079179962617
4794,4.2918275426678445
4795,3.750670920360028
4796,3.84821594671488
4797,4.392307834770435
4798,4.027452130170718
4799,4.13255923460514
4800,3.817079179962617
4801,4.13255923460514
4802,3.9382062268016624
4803,4.13255923460514
4804,4.13255923460514
4805,4.0189771199650135
4806,3.817079179962617
4807,4.392307834770435
4808,4.100204650967117
4809,4.305292435691078
4810,3.817079179962617
4811,4.027452130170718
4812,4.13255923460514
4813,3.84821594671488
4814,3.5781627582473035
4815,4.13255923460514
4816,4.13255923460514
4817,3.5781627582473035
4818,4.0189771199650135
4819,3.84821594671488
4820,3.750670920360028
4821,3.9382062268016624
4822,3.817079179962617
4823,4.305292435691078
4824,4.100204650967117
4825,3.84821594671488
4826,4.13255923460514
4827,4.027452130170718
4828,3.817079179962617
4829,4.2918275426678445
4830,3.750670920360028
4831,3.84821594671488
4832,4.2918275426678445
4833,4.100204650967117
4834,3.817079179962617
4835,4.0189771199650135
4836,3.9382062268016624
4837,4.027452130170718
4838,4.027452130170718
4839,4.2918275426678445
4840,3.9382062268016624
4841,4.13255923460514
4842,4.100204650967117
4843,4.392307834770435
4844,4.0189771199650135
4845,4.0189771199650135
4846,4.0189771199650135
4847,3.817079179962617
4848,3.5781627582473035
4849,4.027452130170718
4850,4.0189771199650135
4851,4.100204650967117
4852,4.0189771199650135
4853,3.817079179962617
4854,4.0189771199650135
4855,4.100204650967117
4856,4.027452130170718
4857,3.817079179962617
4858,4.13255923460514
4859,4.13255923460514
4860,4.027452130170718
4861,4.392307834770435
4862,4.027452130170718
4863,3.750670920360028
4864,3.84821594671488
4865,3.817079179962617
4866,3.750670920360028
4867,3.84821594671488
4868,4.2918275426678445
4869,3.817079179962617
4870,3.817079179962617
4871,3.750670920360028
4872,4.13255923460514
4873,3.9382062268016624
4874,3.84821594671488
4875,3.817079179962617
4876,4.2918275426678445
4877,3.5781627582473035
4878,4.392307834770435
4879,3.9382062268016624
4880,4.13255923460514
4881,3.5781627582473035
4882,4.2918275426678445
4883,3.84821594671488
4884,3.5781627582473035
4885,3.9382062268016624
4886,3.5781627582473035
4887,3.84821594671488
4888,4.305292435691078
4889,3.9382062268016624
4890,4.13255923460514
4891,4.100204650967117
4892,3.9382062268016624
4893,3.817079179962617
4894,4.100204650967117
4895,4.392307834770435
4896,3.750670920360028
4897,3.9382062268016624
4898,4.2918275426678445
4899,4.027452130170718
4900,4.0189771199650135
4901,4.100204650967117
4902,4.027452130170718
4903,4.2918275426678445
4904,4.392307834770435
4905,3.5781627582473035
4906,4.13255923460514
4907,4.2918275426678445
4908,3.817079179962617
4909,3.5781627582473035
4910,4.100204650967117
4911,4.2918275426678445
4912,4.392307834770435
4913,4.0189771199650135
4914,3.750670920360028
4915,3.84821594671488
4916,4.100204650967117
4917,4.13255923460514
4918,4.0189771199650135
4919,3.84821594671488
4920,3.84821594671488
4921,4.027452130170718
4922,4.2918275426678445
4923,3.750670920360028
4924,3.817079179962617
4925,4.027452130170718
4926,4.392307834770435
4927,4.027452130170718
4928,3.817079179962617
4929,4.027452130170718
4930,4.027452130170718
4931,4.13255923460514
4932,4.0189771199650135
4933,3.5781627582473035
4934,3.9382062268016624
4935,4.13255923460514
4936,4.2918275426678445
4937,3.817079179962617
4938,4.100204650967117
4939,4.100204650967117
4940,4.0189771199650135
4941,3.9382062268016624
4942,3.817079179962617
4943,4.2918275426678445
4944,4.305292435691078
4945,3.84821594671488
4946,3.750670920360028
4947,3.9382062268016624
4948,3.817079179962617
4949,4.392307834770435
4950,4.13255923460514
4951,4.2918275426678445
4952,4.100204650967117
4953,3.817079179962617
4954,4.392307834770435
4955,3.750670920360028
4956,4.2918275426678445
4957,4.027452130170718
4958,4.305292435691078
4959,3.84821594671488
4960,3.750670920360028
4961,4.392307834770435
4962,4.100204650967117
4963,4.392307834770435
4964,4.13255923460514
4965,4.392307834770435
4966,4.13255923460514
4967,4.0189771199650135
4968,4.13255923460514
4969,3.84821594671488
4970,3.84821594671488
4971,4.0189771199650135
4972,4.13255923460514
4973,3.84821594671488
4974,4.0189771199650135
4975,3.817079179962617
4976,4.100204650967117
4977,4.2918275426678445
4978,3.817079179962617
4979,4.2918275426678445
4980,3.5781627582473035
4981,3.817079179962617
4982,4.0189771199650135
4983,4.027452130170718
4984,3.9382062268016624
4985,4.100204650967117
4986,4.13255923460514
4987,4.13255923460514
4988,3.84821594671488
4989,4.2918275426678445
4990,3.9382062268016624
4991,4.100204650967117
4992,4.0189771199650135
4993,3.84821594671488
4994,3.817079179962617
4995,4.100204650967117
4996,4.13255923460514
4997,3.817079179962617
4998,3.5781627582473035
4999,3.817079179962617
5000,3.84821594671488
5001,4.100204650967117
5002,4.100204650967117
5003,3.750670920360028
5004,3.750670920360028
5005,4.100204650967117
5006,3.817079179962617
5007,3.817079179962617
5008,3.817079179962617
5009,4.100204650967117
5010,3.9382062268016624
5011,3.750670920360028
5012,4.13255923460514
5013,3.84821594671488
5014,3.84821594671488
5015,3.5781627582473035
5016,4.392307834770435
5017,4.13255923460514
5018,3.750670920360028
5019,4.13255923460514
5020,4.100204650967117
5021,4.027452130170718
5022,3.9382062268016624
5023,3.9382062268016624
5024,3.84821594671488
5025,4.13255923460514
5026,4.305292435691078
5027,4.13255923460514
5028,4.13255923460514
5029,3.817079179962617
5030,3.750670920360028
5031,4.027452130170718
5032,3.5781627582473035
5033,4.0189771199650135
5034,4.2918275426678445
5035,4.392307834770435
5036,4.100204650967117
5037,4.13255923460514
5038,3.817079179962617
5039,3.817079179962617
5040,4.0189771199650135
5041,3.84821594671488
5042,4.100204650967117
5043,4.13255923460514
5044,4.2918275426678445
5045,3.5781627582473035
5046,4.2918275426678445
5047,4.392307834770435
5048,3.9382062268016624
5049,4.305292435691078
5050,3.9382062268016624
5051,3.9382062268016624
5052,3.9382062268016624
5053,3.9382062268016624
5054,4.027452130170718
5055,4.0189771199650135
5056,3.84821594671488
5057,4.2918275426678445
5058,3.84821594671488
5059,3.750670920360028
5060,3.750670920360028
5061,4.2918275426678445
5062,4.027452130170718
5063,3.84821594671488
5064,4.305292435691078
5065,3.9382062268016624
5066,4.0189771199650135
5067,4.027452130170718
5068,4.0189771199650135
5069,4.13255923460514
5070,4.2918275426678445
5071,4.13255923460514
5072,4.0189771199650135
5073,4.2918275426678445
5074,3.84821594671488
5075,4.2918275426678445
5076,3.817079179962617
5077,4.2918275426678445
5078,4.100204650967117
5079,3.817079179962617
5080,4.027452130170718
5081,3.84821594671488
5082,3.84821594671488
5083,3.750670920360028
5084,4.100204650967117
5085,3.817079179962617
5086,3.5781627582473035
5087,3.9382062268016624
5088,4.392307834770435
5089,4.305292435691078
5090,4.100204650967117
5091,4.027452130170718
5092,3.9382062268016624
5093,4.13255923460514
5094,3.84821594671488
5095,3.5781627582473035
5096,4.392307834770435
5097,4.2918275426678445
5098,4.13255923460514
5099,4.0189771199650135
5100,4.100204650967117
5101,4.0189771199650135
5102,4.13255923460514
5103,4.2918275426678445
5104,4.392307834770435
5105,4.392307834770435
5106,3.84821594671488
5107,4.392307834770435
5108,3.750670920360028
5109,3.9382062268016624
5110,4.0189771199650135
5111,3.817079179962617
5112,4.100204650967117
5113,3.9382062268016624
5114,4.13255923460514
5115,4.392307834770435
5116,3.84821594671488
5117,3.9382062268016624
5118,4.392307834770435
5119,4.392307834770435
5120,4.392307834770435
5121,3.5781627582473035
5122,4.392307834770435
5123,3.9382062268016624
5124,4.027452130170718
5125,3.817079179962617
5126,3.84821594671488
5127,4.13255923460514
5128,3.817079179962617
5129,3.750670920360028
5130,4.027452130170718
5131,4.13255923460514
5132,4.2918275426678445
5133,4.305292435691078
5134,4.027452130170718
5135,3.817079179962617
5136,4.2918275426678445
5137,3.750670920360028
5138,4.0189771199650135
5139,3.750670920360028
5140,3.817079179962617
5141,3.84821594671488
5142,3.84821594671488
5143,4.0189771199650135
5144,4.13255923460514
5145,4.100204650967117
5146,4.2918275426678445
5147,3.750670920360028
5148,4.2918275426678445
5149,4.100204650967117
5150,4.13255923460514
5151,4.305292435691078
5152,4.2918275426678445
5153,3.817079179962617
5154,4.2918275426678445
5155,4.0189771199650135
5156,4.2918275426678445
5157,4.0189771199650135
5158,3.5781627582473035
5159,4.13255923460514
5160,4.13255923460514
5161,4.305292435691078
5162,3.9382062268016624
5163,4.027452130170718
5164,3.817079179962617
5165,4.0189771199650135
5166,4.2918275426678445
5167,3.817079179962617
5168,3.84821594671488
5169,4.2918275426678445
5170,3.817079179962617
5171,3.817079179962617
5172,3.9382062268016624
5173,4.2918275426678445
5174,3.817079179962617
5175,3.9382062268016624
5176,3.9382062268016624
5177,4.0189771199650135
5178,4.2918275426678445
5179,3.817079179962617
5180,3.817079179962617
5181,4.392307834770435
5182,3.750670920360028
5183,4.0189771199650135
5184,3.817079179962617
5185,4.392307834770435
5186,3.817079179962617
5187,4.2918275426678445
5188,3.9382062268016624
5189,3.817079179962617
5190,3.750670920360028
5191,3.5781627582473035
5192,4.027452130170718
5193,4.2918275426678445
5194,4.100204650967117
5195,4.2918275426678445
5196,4.027452130170718
5197,3.817079179962617
5198,3.9382062268016624
5199,4.100204650967117
5200,4.027452130170718
5201,3.84821594671488
5202,4.100204650967117
5203,4.100204650967117
5204,4.2918275426678445
5205,4.2918275426678445
5206,4.027452130170718
5207,3.817079179962617
5208,4.2918275426678445
5209,4.2918275426678445
5210,3.9382062268016624
5211,3.817079179962617
5212,4.2918275426678445
5213,3.9382062268016624
5214,4.13255923460514
5215,4.13255923460514
5216,4.13255923460514
5217,4.392307834770435
5218,4.027452130170718
5219,3.84821594671488
5220,4.13255923460514
5221,4.100204650967117
5222,4.2918275426678445
5223,4.0189771199650135
5224,4.13255923460514
5225,3.9382062268016624
5226,4.305292435691078
5227,3.9382062268016624
5228,4.13255923460514
5229,3.9382062268016624
5230,3.84821594671488
5231,3.750670920360028
5232,4.2918275426678445
5233,4.2918275426678445
5234,3.750670920360028
5235,4.027452130170718
5236,4.0189771199650135
5237,4.2918275426678445
5238,4.027452130170718
5239,3.84821594671488
5240,3.817079179962617
5241,4.027452130170718
5242,4.027452130170718
5243,3.817079179962617
5244,4.100204650967117
5245,4.2918275426678445
5246,4.027452130170718
5247,4.13255923460514
5248,4.13255923460514
5249,4.2918275426678445
5250,4.392307834770435
5251,4.100204650967117
5252,4.2918275426678445
5253,4.0189771199650135
5254,4.027452130170718
5255,4.027452130170718
5256,3.9382062268016624
5257,4.13255923460514
5258,3.84821594671488
5259,4.027452130170718
5260,4.100204650967117
5261,3.750670920360028
5262,3.84821594671488
5263,3.817079179962617
5264,4.027452130170718
5265,4.100204650967117
5266,4.13255923460514
5267,3.750670920360028
5268,4.100204650967117
5269,4.027452130170718
5270,3.9382062268016624
5271,4.2918275426678445
5272,4.100204650967117
5273,4.027452130170718
5274,4.392307834770435
5275,3.84821594671488
5276,3.750670920360028
5277,3.817079179962617
5278,3.84821594671488
5279,4.027452130170718
5280,3.9382062268016624
5281,3.817079179962617
5282,4.100204650967117
5283,4.305292435691078
5284,4.13255923460514
5285,3.84821594671488
5286,4.027452130170718
5287,3.9382062268016624
5288,3.9382062268016624
5289,4.2918275426678445
5290,4.2918275426678445
5291,3.817079179962617
5292,4.027452130170718
5293,3.750670920360028
5294,4.392307834770435
5295,4.027452130170718
5296,3.750670920360028
5297,4.100204650967117
5298,4.13255923460514
5299,4.0189771199650135
5300,3.9382062268016624
5301,3.750670920360028
5302,3.9382062268016624
5303,3.817079179962617
5304,3.817079179962617
5305,4.2918275426678445
5306,3.750670920360028
5307,4.392307834770435
5308,4.13255923460514
5309,3.817079179962617
5310,3.9382062268016624
5311,3.817079179962617
5312,3.750670920360028
5313,3.5781627582473035
5314,4.13255923460514
5315,3.84821594671488
5316,4.100204650967117
5317,3.817079179962617
5318,4.13255923460514
5319,3.817079179962617
5320,4.13255923460514
5321,4.305292435691078
5322,4.100204650967117
5323,3.9382062268016624
5324,4.305292435691078
5325,4.0189771199650135
5326,4.13255923460514
5327,3.84821594671488
5328,3.5781627582473035
5329,4.2918275426678445
5330,4.305292435691078
5331,3.9382062268016624
5332,4.13255923460514
5333,4.027452130170718
5334,4.305292435691078
5335,3.817079179962617
5336,4.13255923460514
5337,4.0189771199650135
5338,4.13255923460514
5339,4.2918275426678445
5340,4.027452130170718
5341,3.84821594671488
5342,4.13255923460514
5343,4.100204650967117
5344,4.13255923460514
5345,4.305292435691078
5346,3.817079179962617
5347,4.100204650967117
5348,4.305292435691078
5349,4.100204650967117
5350,4.13255923460514
5351,4.13255923460514
5352,3.750670920360028
5353,3.750670920360028
5354,3.817079179962617
5355,4.100204650967117
5356,3.84821594671488
5357,4.13255923460514
5358,4.13255923460514
5359,4.100204650967117
5360,4.13255923460514
5361,4.392307834770435
5362,4.13255923460514
5363,4.100204650967117
5364,4.13255923460514
5365,3.5781627582473035
5366,4.305292435691078
5367,3.817079179962617
5368,4.0189771199650135
5369,3.750670920360028
5370,3.5781627582473035
5371,3.817079179962617
5372,3.84821594671488
5373,4.13255923460514
5374,3.817079179962617
5375,3.750670920360028
5376,4.2918275426678445
5377,3.817079179962617
5378,3.5781627582473035
5379,3.5781627582473035
5380,4.13255923460514
5381,4.13255923460514
